削除フラグ,【基本】Bカート商品ID,【基本】商品名,【基本】商品管理番号,【基本】キャッチコピー,【基本】メインカテゴリID,【基本】サブカテゴリID,【基本】特集ID（1）,【基本】特集ID（2）,【基本】特集ID（3）,【基本】生産地,【基本】サイズ,【基本】素材,【基本】注意事項,【基本】商品特徴,【基本】カスタム項目1,【基本】カスタム項目2,【基本】カスタム項目3,【基本】カスタム項目4,【基本】カスタム項目5,【基本】カスタム項目6,【基本】カスタム項目7,【基本】説明,【基本】meta_title,【基本】meta_keywords,【基本】meta_description,【基本】画像,【基本】商品グループID,【基本】状態,【基本】商品非表示グループ,【基本】商品非表示の例外(顧客ID),【基本】販売開始日時,【基本】販売終了日時,【基本】更新日時,【基本】レスポンシブ上部フリースペース,【基本】レスポンシブ中部フリースペース,【基本】レスポンシブ下部フリースペース,【基本】ダウンロードファイルパス（zipなど）,【基本】レコメンド,【基本】商品一覧表示パターン,【基本】表示順,【セット】BカートセットID,【セット】セット名,【セット】品番,【セット】JANコード,【セット】ロケーション,【セット】上代タイプ,【セット】上代,【セット】配送グループ,【セット】配送サイズ,【セット】カスタム項目1,【セット】カスタム項目2,【セット】カスタム項目3,【セット】商品オプションID,【セット】説明,【セット】単価,【セット】特別価格,【セット】入数,【セット】単位,【セット】税区分,【セット】最小注文可能数,【セット】最大注文可能数,【セット】在庫,【セット】在庫制限,【セット】在庫表示パターン,【セット】在庫わずか数,【セット】売上数,【セット】決済制限,【セット】表示順,【セット】商品グループID,【セット】状態,【セット】商品セット非表示グループ,【セット】商品セット非表示の例外(顧客ID),【セット】更新日時,【セット】グループ価格1,【セット】グループ価格2,【セット】グループ価格3,【セット】グループ価格4,【セット】グループ価格5,【セット】グループ価格6,【セット】グループ価格7,【セット】グループ価格8,【セット】グループ価格9,【セット】グループ価格10,サブ画像1,サブ画像2,サブ画像3,サブ画像4,サブ画像5,サブ画像6,サブ画像キャプション1,サブ画像キャプション2,サブ画像キャプション3,サブ画像キャプション4,サブ画像キャプション5,サブ画像キャプション6
,3477,久礼 辛口純米 ひやおろし,,四万十源流域の洞窟で熟成！ 常温で芳醇な旨辛さが光る＋10！,26,,10,,,高知県,,,,,,,,,,,,"久礼は「ホンモノ」のひやおろしにこだわりました。

冷蔵設備のないその昔、ひんやりとした洞窟がお酒の貯蔵・熟成場所とされていました。
久礼のひやおろしは当時と同じく、年間の気温が15-20°に一定した洞窟内で貯蔵されています。低温のような若さを保ちながらの熟成とは異なり、旨みや米の持つ本来の甘味も加わって良い状態で熟成をかけることができます。

「久礼ひやおろし」は、3月下旬に洞窟に入れ約半年寝かしていたものです。
やや辛口の芳醇な味わいで、常温で抜群の旨さが光ります。冷や燗でも、それぞれの温度帯で味わいの違いをお楽しみいただけます。",,,,https://www.af-1.jp/bottle/10622.jpg,,表示,,,,,2021/3/16 15:37,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">松山三井</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">60％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米/火入れ酒</td>
  </tr>
  <tr>
    <th class=""spec"">度数</th><td class=""spec"">16度</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_10622.png"">",,,0,0,9014,久礼 辛口純米 ひやおろし 720ml,11999,,,非表示,0,弊社指定の運送会社,1250,,,,,,1250,,1,本,1,,,12,0,1,0,0,,0,,表示,,,2023/8/28 15:09,1250,1250,1250,1250,,,,,,,,,,,,,久礼 辛口純米 ひやおろし,,,,,
,6399,久礼　純米吟醸　CEL うらら,,"高知開発の新酒米と酵母を使用
ボトルも香りも味わいも、まさに「最強」！",26,,,,,高知県,,,,,,,,,,,,"久礼では珍しい、辛さを抑えたフルーティーな生原酒が登場。
昨年から試験的に進められていたアルコール度14度原酒のチャレンジ酒です。

酒米は高知県産の新品種「土佐麗（とさうらら）」。2009年から開発されてきた、精米時にも割れにくく、さわやかですっきりした味わいが特徴の酒米です。
酵母は、特有のフルーティーな香味をもたらす、高知県が開発した酵母「CELシリーズ」を使用しています。
ラベルデザインは、Cel特有の果実香を想像させるマスクメロン柄。
果実香の甘みを感じながら、フレッシュさと清涼感をも楽しめる味わいに醸されています。
酒米の良さ・酵母の特徴を存分に活かした、ボトルも香りも味わいも、まさに「最強」なインパクトある一本です。",,,,https://www.af-1.jp/bottle/13278.jpg,,表示,,,,,2022/4/15 19:40,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">土佐麗</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">60％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米吟醸/生原酒</td>
  </tr>
   <tr>
    <th class=""spec"">度数</th><td class=""spec"">14度</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_13278.png"">",,,0,0,8441,久礼　純米吟醸　CEL うらら 720ml,13278,,,非表示,0,弊社指定の運送会社,1250,,,,,,1455,,1,本,1,,,0,0,1,1,0,,0,,表示,,,,1455,1455,1455,1455,,,,,,,,,,,,,久礼　純米吟醸　CEL うらら,,,,,
,6406,久礼 特別純米 キリン Giraffe,,中取りと攻めの部分をブレンド 洋梨の様な柔らかさとラストの爽快な辛さ！,26,,,,,高知県,,,,,,,,,,,,"久礼のスピンオフとして企画された「特別純米 キリン Giraffe」のご紹介です。

中取りと攻めの部分をブレンドし瓶詰めされた生原酒。
洋梨の様な柔らかで芳醇な香りと、果肉感さえ感じるジューシーな米の旨味。
鮮やかな味わいの幅を感じながらも、やはり久礼。
スコーーーンと抜ける様な、軽やかなラストのキレと辛さが爽快です。
ぜひ冷たく""キリんっ""とよく冷やしてお楽しみ下さい。",,,,https://www.af-1.jp/bottle/13298.jpg,,表示,,,,,2022/4/15 19:40,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">松山三井</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">60％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米/生酒</td>
  </tr>
   <tr>
    <th class=""spec"">度数</th><td class=""spec""></td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_13298.png"">",,,0,0,8450,久礼 特別純米 キリン Giraffe 720ml,13298,,,非表示,0,弊社指定の運送会社,1250,,,,,,1500,,1,本,1,,,0,0,1,1,0,,0,,表示,,,,1500,1500,1500,1500,,,,,,,,,,,,,久礼 特別純米 キリン Giraffe,,,,,
,6399,久礼　純米吟醸　CEL うらら,,"高知開発の新酒米と酵母を使用
ボトルも香りも味わいも、まさに「最強」！",26,,,,,高知県,,,,,,,,,,,,"久礼では珍しい、辛さを抑えたフルーティーな生原酒が登場。
昨年から試験的に進められていたアルコール度14度原酒のチャレンジ酒です。

酒米は高知県産の新品種「土佐麗（とさうらら）」。2009年から開発されてきた、精米時にも割れにくく、さわやかですっきりした味わいが特徴の酒米です。
酵母は、特有のフルーティーな香味をもたらす、高知県が開発した酵母「CELシリーズ」を使用しています。
ラベルデザインは、Cel特有の果実香を想像させるマスクメロン柄。
果実香の甘みを感じながら、フレッシュさと清涼感をも楽しめる味わいに醸されています。
酒米の良さ・酵母の特徴を存分に活かした、ボトルも香りも味わいも、まさに「最強」なインパクトある一本です。",,,,https://www.af-1.jp/bottle/13278.jpg,,表示,,,,,2022/4/15 19:40,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">土佐麗</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">60％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米吟醸/生原酒</td>
  </tr>
   <tr>
    <th class=""spec"">度数</th><td class=""spec"">14度</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_13278.png"">",,,0,0,8508,久礼　純米吟醸　CEL うらら 1.8L,13353,,,非表示,0,弊社指定の運送会社,3000,,,,,,2900,,1,本,1,,,0,0,1,1,0,,10,,表示,,,2022/8/21 17:45,2900,2900,2900,2900,,,,,,,,,,,,,久礼　純米吟醸　CEL うらら,,,,,
,3989,黒牛 純米大吟醸,,多数の要望により誕生。まろやか且つコクのある上等酒,27,,,,,和歌山県,,,,,,,,,,,,"黒牛の純米大吟醸が飲みたいという多数の要望により生まれたこのお酒。
流通量も少なく購入できるお店は多くはありません。
熟成による深い吟醸香と、コク、まろやかさを兼ね備えた上等酒。
純米大吟醸ならではの繊細なタッチが我々を迎えいれてくれます。",,,,https://www.af-1.jp/bottle/10008.jpg,,表示,,,,,2021/3/16 15:39,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">山田錦</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">40％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米大吟醸/火入れ</td>
  </tr>
  <tr>
    <th class=""spec"">度数</th><td class=""spec"">16.5度</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_10008.png"">",,,0,0,5406,黒牛 純米大吟醸 1.8L,10008,,,非表示,0,弊社指定の運送会社,3000,,,,,,8969,,1,本,1,,,5,0,1,0,1,,0,,表示,,,,8969,8969,8969,8969,,,,,,,,,,,,,黒牛 純米大吟醸,,,,,
,3492,黒牛 純米 生原酒 うすにごり,,アルコール度数18度台とは思えないほどすんなりとした口当たり限定酒,27,,,,,和歌山県,,,,,,,,,,,,"黒牛の純米うすにごりは、毎年、数量限定で発売される 大人気の無ろ過純米生原酒です。
さわやかな香りと、底の方にかすかにたまっている「おり」のコク、
そして旨みとが絶妙なバランスを保っています。
アルコール度数18度台とは思えないほどすんなりと口の中に入っていきます。
是非､口当たりの良さを実感してみて下さい。
ロックでやるのが・・・　おすすめです！！",,,,https://www.af-1.jp/bottle/10009.jpg,,表示,,,,,2021/3/16 15:37,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">山田錦/磨き：50％</td>
  </tr>
  <tr>
    <th class=""spec"">掛米</th><td class=""spec"">酒造好適米/磨き：60％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米/生原酒/うすにごり</td>
  </tr>
   <tr>
    <th class=""spec"">度数</th><td class=""spec"">18度～19度</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_10009.png"">",,,0,0,4634,黒牛 純米 生原酒 うすにごり 1.8L,10009,,,非表示,0,弊社指定の運送会社,3000,,,,,,3000,,1,本,1,,,0,0,1,0,0,,0,,表示,,,,3000,3000,3000,3000,,,,,,,,,,,,,黒牛 純米 生原酒 うすにごり,,,,,
,3493,黒牛 純米 生原酒 しぼりたて,,定番純米酒の生版しぼりたてならではの爽やかな口当たり,27,,5,,,和歌山県,,,,,,,,,,,,"「純米酒・黒牛」の火入れ殺菌や割り水、炭素ろ過を一切行なっていないお酒です。
「純米酒・黒牛」に比べ、ぐっと！来る味わいです。
さすが生酒と思わせる麹からくる生酒特有の香りと芳醇な吟醸香が印象的です。
ふくよかで、ふくらみのある米の旨みがギッチリと詰まった
まさに、飲み応えもある、コストパフォーマンス抜群の味わいです。
しぼりたては期間限定となっておりますのでお早目にどうぞ。",,,,https://www.af-1.jp/bottle/10010.jpg,,表示,,,,,2021/3/16 15:37,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">山田錦/酒造好適米</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">50％/60％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米/生原酒</td>
  </tr>
   <tr>
    <th class=""spec"">度数</th><td class=""spec"">18.3度</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_10010.png"">",,,0,0,4636,黒牛 純米 生原酒 しぼりたて 1.8L,10010,,,非表示,0,弊社指定の運送会社,3000,,,,,,2913,,1,本,1,,,0,0,1,0,0,,0,,表示,,,,2913,2913,2913,2913,,,,,,,,,,,,,黒牛 純米 生原酒 しぼりたて,,,,,
,3494,黒牛 純米吟醸,,"丁寧に醸された、
黒牛のスタンダード",27,,,,,和歌山県,,,,,,,,,,,,"黒牛シリーズの中で最も洗練された味わいを持つお酒です。
兵庫県産山田錦を１００％使用し、精米歩合５０％、１トン仕込みと言う小仕込にて丁寧に醸されました。
ほのかに香る吟香と清涼感のある上品な香り、 まろやかさと、滑らかな口当たりが特徴です。",,,,https://www.af-1.jp/bottle/10011.jpg,,表示,,,,,2021/3/16 15:37,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">山田錦</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">50％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米吟醸/火入れ酒</td>
  </tr>
   <tr>
    <th class=""spec"">度数</th><td class=""spec"">16度</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_10011.png"">",,,0,0,4638,黒牛 純米吟醸 1.8L,10011,,,非表示,0,弊社指定の運送会社,3000,,,,,,3580,,1,本,1,,,6,0,1,0,2,,0,,表示,,,,3580,3580,3580,3580,,,,,,,,,,,,,黒牛 純米吟醸,,,,,
,3491,黒牛 純米 生原酒,,"さわやかな口当たり、
定番純米酒の生版",27,,,,,和歌山県,,,,,,,,,,,,"「純米酒・黒牛」の火入れ殺菌や割り水、炭素ろ過を一切行なっていないお酒です。
「純米酒・黒牛」に比べ、ぐっと！来る味わいです。
さすが生酒と思わせる麹からくる生酒特有の香りと芳醇な吟醸香が印象的です。
ふくよかで、ふくらみのある米の旨みがギッチリと詰まったまさに、飲み応えもある、コストパフォーマンス抜群の味わいです。",,,,https://www.af-1.jp/bottle/10012.jpg,,表示,,,,,2021/3/16 15:37,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">山田錦/酒造好適米</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">50％/60％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米/生原酒</td>
  </tr>
   <tr>
    <th class=""spec"">度数</th><td class=""spec"">18.3度</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_10012.png"">",,,0,0,4632,黒牛 純米 生原酒 1.8L,10012,,,非表示,0,弊社指定の運送会社,3000,,,,,,2913,,1,本,1,,,3,0,1,0,0,,0,,表示,,,2023/9/18 14:30,2913,2913,2913,2913,,,,,,,,,,,,,黒牛 純米 生原酒,,,,,
,3489,黒牛 純米,,黒牛の「スタンダード」迷ったときは純米酒！,27,,4,,,和歌山県,,,,,,,,,,,,"黒牛のシリーズの中で定番中の定番とされるお酒です。
紀州名水百選のひとつ「万葉黒牛の水」で醸された純米酒で、麹米には50％まで精米した山田錦を用い、手洗い限定吸水のうえ、昔流の箱麹で製麹しました。
掛米は五百万石等、酒造好適米を60％以下に精白、低温発酵させました。
やわらかい香りで、米の旨味を引き出した幅のある味わい。
旨口の食中酒タイプでぬる燗から冷やしてまで幅広く楽しめます。",,,,https://www.af-1.jp/bottle/10013.jpg,,表示,,,,,2021/3/16 15:37,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">麹米</th><td class=""spec"">山田錦/磨き：50％</td>
  </tr>
  <tr>
    <th class=""spec"">掛米</th><td class=""spec"">酒造好適米/磨き：60％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米/火入れ酒</td>
  </tr>
   <tr>
    <th class=""spec"">度数</th><td class=""spec"">15度以上16度未満</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_10013.png"">",,,0,0,4628,黒牛 純米 1.8L,10013,,,非表示,0,弊社指定の運送会社,3000,,,,,,2550,,1,本,1,,,16,0,1,0,0,,0,,表示,,,,2550,2550,2550,2550,,,,,,,,,,,,,黒牛 純米,,,,,
,3489,黒牛 純米,,黒牛の「スタンダード」迷ったときは純米酒！,27,,4,,,和歌山県,,,,,,,,,,,,"黒牛のシリーズの中で定番中の定番とされるお酒です。
紀州名水百選のひとつ「万葉黒牛の水」で醸された純米酒で、麹米には50％まで精米した山田錦を用い、手洗い限定吸水のうえ、昔流の箱麹で製麹しました。
掛米は五百万石等、酒造好適米を60％以下に精白、低温発酵させました。
やわらかい香りで、米の旨味を引き出した幅のある味わい。
旨口の食中酒タイプでぬる燗から冷やしてまで幅広く楽しめます。",,,,https://www.af-1.jp/bottle/10013.jpg,,表示,,,,,2021/3/16 15:37,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">麹米</th><td class=""spec"">山田錦/磨き：50％</td>
  </tr>
  <tr>
    <th class=""spec"">掛米</th><td class=""spec"">酒造好適米/磨き：60％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米/火入れ酒</td>
  </tr>
   <tr>
    <th class=""spec"">度数</th><td class=""spec"">15度以上16度未満</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_10013.png"">",,,0,0,4629,黒牛 純米 720ml,10056,,,非表示,0,弊社指定の運送会社,1250,,,,,,1230,,1,本,1,,,5,0,1,0,0,,0,,表示,,,,1230,1230,1230,1230,,,,,,,,,,,,,黒牛 純米,,,,,
